index plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
2672 26 9 10 aOeT 669.763 1450.083 1 4 753.521 1401.737 586.032 1498.437 586.097 1401.750 669.755 1353.450 753.521 1401.737 0.000 0.000 0.000 0.000 2 0.000 0.000 0.157 1.000 0.157 1.000 108 1 False 3 3.600 0 65.209 0 2609100 2609100 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2620 26 5 5 FM 418.600 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 418.579 628.400 502.345 676.686 2 0.000 0.000 0.574 1.000 0.526 1.000 109 0 False 3 3.600 0 60.000 0 2605050 2605050 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2633 26 6 6 FO 502.320 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 2 0.000 0.000 0.412 1.000 0.359 1.000 109 0 True 3 3.600 0 60.000 0 2606060 2606060 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2646 26 7 7 FO 586.045 1015.060 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 2 0.000 0.000 0.318 1.000 0.289 1.000 109 1 False 3 3.600 0 60.000 0 2607070 2607070 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2659 26 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 2 0.000 0.000 0.270 1.000 0.257 1.000 109 1 False 3 3.600 0 60.000 0 2608080 2608080 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2671 26 9 9 FOe 753.485 1305.074 1 6 837.245 1256.750 837.179 1353.437 753.521 1401.737 669.755 1353.450 669.771 1256.677 753.429 1208.377 837.245 1256.750 2 0.000 0.000 0.252 1.000 0.244 1.000 109 1 False 3 3.600 0 60.000 0 2609090 2609090 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2610 26 4 7 FO 83.722 1015.050 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 2 0.000 0.000 0.401 1.000 0.350 1.000 110 0 False 3 3.600 0 85.285 0 2604070 2604070 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2623 26 5 8 FO 167.447 1160.066 1 6 251.137 1111.782 251.158 1208.418 167.413 1256.768 83.734 1208.432 83.663 1111.709 167.408 1063.359 251.137 1111.782 2 0.000 0.000 0.316 1.000 0.288 1.000 110 0 True 3 3.600 0 81.787 0 2605080 2605080 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2636 26 6 9 FO 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 2 0.000 0.000 0.273 1.000 0.259 1.000 110 1 False 3 3.600 0 79.106 0 2606090 2606090 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2649 26 7 10 FOe 334.887 1450.081 1 6 418.537 1401.727 418.608 1498.450 334.863 1546.800 251.134 1498.377 251.113 1401.741 334.858 1353.391 418.537 1401.727 2 0.000 0.000 0.253 1.000 0.245 1.000 110 1 False 3 3.600 0 76.996 0 2607100 2607100 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2611 26 4 8 FO -0.001 1160.059 5 6 83.663 1111.709 83.734 1208.432 -0.010 1256.782 -83.739 1208.359 -83.760 1111.723 -0.016 1063.373 83.663 1111.709 2 0.000 0.000 0.321 1.000 0.291 1.000 111 1 False 3 3.600 0 90.000 0 2604080 2604080 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2612 26 4 9 FO -83.718 1305.076 5 6 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.010 1256.782 2 0.000 0.000 0.279 1.000 0.262 1.000 111 0 True 3 3.600 0 93.670 0 2604090 2604090 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2613 26 4 10 FO -167.440 1450.085 5 6 -83.734 1401.768 -83.713 1498.405 -167.458 1546.755 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 2 0.000 0.000 0.284 1.000 0.284 1.000 111 0 False 3 3.600 0 96.587 0 2604100 2604100 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2624 26 5 9 FO 83.724 1305.075 1 6 167.413 1256.768 167.434 1353.405 83.690 1401.755 0.011 1353.418 -0.010 1256.782 83.734 1208.432 167.413 1256.768 2 0.000 0.000 0.278 1.000 0.262 1.000 111 1 False 3 3.600 0 86.329 0 2605090 2605090 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2625 26 5 10 FO 0.002 1450.083 1 6 83.690 1401.755 83.711 1498.391 -0.034 1546.741 -83.713 1498.405 -83.734 1401.768 0.011 1353.418 83.690 1401.755 2 0.000 0.000 0.285 1.000 0.285 1.000 111 0 False 3 3.600 0 90.000 0 2605100 2605100 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2626 26 5 11 cOe -83.720 1595.092 1 3 -0.034 1546.741 -167.458 1546.755 -83.713 1498.405 -0.034 1546.741 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 111 0 False 3 3.600 0 93.004 0 2605110 2605110 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2637 26 6 10 FO 167.444 1450.082 1 6 251.113 1401.741 251.134 1498.377 167.390 1546.727 83.711 1498.391 83.690 1401.755 167.434 1353.405 251.113 1401.741 2 0.000 0.000 0.285 1.000 0.285 1.000 111 1 False 3 3.600 0 83.413 0 2606100 2606100 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2638 26 6 11 cOe 83.722 1595.091 1 3 167.390 1546.727 -0.034 1546.741 83.711 1498.391 167.390 1546.727 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 111 0 False 3 3.600 0 86.995 0 2606110 2606110 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2650 26 7 11 cOe 251.164 1595.089 1 3 334.863 1546.800 167.390 1546.727 251.134 1498.377 334.863 1546.800 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 111 1 False 3 3.600 0 81.052 0 2607110 2607110 0 0 1 1 PP0(CE-)L26/C02_FO_1_2 None A None PP1(CE-)11_FO_1_2 None Ap None PPFO(CE-)X5_16 DAQ_2_4
2694 27 2 0 aIe 334.880 0.000 3 4 353.300 86.100 353.300 -86.100 418.600 -48.300 418.600 48.300 353.300 86.100 0.000 0.000 0.000 0.000 1 1.000 5.000 0.997 2.000 0.997 2.000 0 0 False 6 7.200 0 0.000 1 2702000 2702001 0 4 2 2 PP0(CE-)L27/C01_FO_2 PP0(CE-)L27/C01_FO_4 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_18 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
2704 27 3 0 FI 502.320 0.000 0 6 502.300 -96.700 586.000 -48.300 586.000 48.300 502.300 96.700 418.600 48.300 418.600 -48.300 502.300 -96.700 1 1.000 5.000 1.343 2.000 1.363 2.000 0 0 False 6 7.200 0 0.000 1 2703000 2703001 0 4 2 2 PP0(CE-)L27/C01_FO_2 PP0(CE-)L27/C01_FO_4 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_18 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
2705 27 3 1 FIe 418.600 145.010 0 6 418.600 48.300 502.300 96.700 502.300 193.300 418.600 241.700 334.900 193.300 334.900 96.700 418.600 48.300 1 1.000 5.000 1.584 2.000 1.631 2.000 0 0 False 6 7.200 0 19.107 1 2703010 2703011 0 4 2 2 PP0(CE-)L27/C01_FO_2 PP0(CE-)L27/C01_FO_4 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_18 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
2716 27 4 0 FI 669.760 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 1 1.000 5.000 1.007 2.000 0.998 2.000 0 0 True 6 7.200 0 0.000 1 2704000 2704001 0 4 2 2 PP0(CE-)L27/C01_FO_2 PP0(CE-)L27/C01_FO_4 B B PP1(CE-)3_FO_1_2 PP1(CE-)3_FO_1_18 Ap Ap PPFO(CE-)X5_9 DAQ_1_6
2717 27 4 1 FI 586.040 145.010 0 6 586.000 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.300 193.300 502.300 96.700 586.000 48.300 1 1.000 5.000 1.082 2.000 1.076 2.000 1 0 False 6 7.200 0 13.898 1 2704010 2704011 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2729 27 5 1 FI 753.480 145.010 0 6 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.700 669.800 193.300 669.800 96.700 753.500 48.300 1 1.000 4.000 0.887 1.000 0.889 1.000 1 0 True 6 7.200 0 10.894 1 2705010 2705011 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2730 27 5 2 FI 669.760 290.020 0 6 669.800 193.300 753.500 241.700 753.500 338.400 669.800 386.700 586.000 338.400 586.000 241.700 669.800 193.300 1 1.000 5.000 0.936 1.000 0.934 1.000 1 0 False 6 7.200 0 23.414 1 2705020 2705021 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2718 27 4 2 FI 502.320 290.020 1 6 502.300 193.300 586.000 241.700 586.000 338.400 502.300 386.700 418.600 338.400 418.600 241.700 502.300 193.300 2 1.000 5.000 1.122 2.000 1.125 2.000 2 0 False 6 7.200 0 30.000 1 2704020 2704021 0 2 1 1 PP0(CE-)L27/C02_FO_1 PP0(CE-)L27/C02_FO_2 A A PP1(CE-)5_FO_2_1 PP1(CE-)5_FO_2_16 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2731 27 5 3 FI 586.040 435.020 1 6 586.000 338.400 669.800 386.700 669.800 483.400 586.000 531.700 502.300 483.400 502.300 386.700 586.000 338.400 2 1.000 5.000 0.935 1.000 0.934 1.000 2 0 True 6 7.200 0 36.587 1 2705030 2705031 0 2 1 1 PP0(CE-)L27/C02_FO_1 PP0(CE-)L27/C02_FO_2 A A PP1(CE-)5_FO_2_1 PP1(CE-)5_FO_2_16 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2706 27 3 2 FIe 334.880 290.020 1 6 334.900 193.300 418.600 241.700 418.600 338.400 334.900 386.700 251.200 338.400 251.200 241.700 334.900 193.300 2 1.000 5.000 1.584 2.000 1.630 2.000 3 0 False 6 7.200 0 40.894 1 2703020 2703021 0 2 1 1 PP0(CE-)L27/C02_FO_1 PP0(CE-)L27/C02_FO_2 A A PP1(CE-)5_FO_2_1 PP1(CE-)5_FO_2_16 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2719 27 4 3 FI 418.600 435.020 1 6 418.600 338.400 502.300 386.700 502.300 483.400 418.600 531.700 334.900 483.400 334.900 386.700 418.600 338.400 2 1.000 5.000 1.081 2.000 1.075 2.000 3 0 False 6 7.200 0 46.102 1 2704030 2704031 0 2 1 1 PP0(CE-)L27/C02_FO_1 PP0(CE-)L27/C02_FO_2 A A PP1(CE-)5_FO_2_1 PP1(CE-)5_FO_2_16 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2732 27 5 4 FI 502.320 580.030 1 6 502.300 483.400 586.000 531.700 586.000 628.400 502.300 676.700 418.600 628.400 418.600 531.700 502.300 483.400 2 1.000 4.000 0.887 1.000 0.889 1.000 3 0 True 6 7.200 0 49.107 1 2705040 2705041 0 2 1 1 PP0(CE-)L27/C02_FO_1 PP0(CE-)L27/C02_FO_2 A A PP1(CE-)5_FO_2_1 PP1(CE-)5_FO_2_16 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
2695 27 2 2 aIe 167.440 290.020 4 4 102.100 349.000 251.200 262.900 251.200 338.400 167.400 386.700 102.100 349.000 0.000 0.000 0.000 0.000 3 1.000 5.000 1.010 2.000 1.010 2.000 4 0 False 6 7.200 0 60.000 1 2702020 2702021 0 4 2 2 PP0(CE-)L27/C03_FO_2 PP0(CE-)L27/C03_FO_4 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_18 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
2696 27 2 3 FIe 83.720 435.020 1 6 83.700 338.400 167.400 386.700 167.400 483.400 83.700 531.700 0.000 483.400 0.000 386.700 83.700 338.400 3 1.000 5.000 1.581 2.000 1.627 2.000 4 0 False 6 7.200 0 79.107 1 2702030 2702031 0 4 2 2 PP0(CE-)L27/C03_FO_2 PP0(CE-)L27/C03_FO_4 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_18 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
2707 27 3 3 FI 251.160 435.020 1 6 251.200 338.400 334.900 386.700 334.900 483.400 251.200 531.700 167.400 483.400 167.400 386.700 251.200 338.400 3 1.000 5.000 1.341 2.000 1.361 2.000 4 0 False 6 7.200 0 60.000 1 2703030 2703031 0 4 2 2 PP0(CE-)L27/C03_FO_2 PP0(CE-)L27/C03_FO_4 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_18 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
2720 27 4 4 FI 334.880 580.030 1 6 334.900 483.400 418.600 531.700 418.600 628.400 334.900 676.700 251.200 628.400 251.200 531.700 334.900 483.400 3 1.000 5.000 1.004 2.000 0.996 2.000 4 0 True 6 7.200 0 60.000 1 2704040 2704041 0 4 2 2 PP0(CE-)L27/C03_FO_2 PP0(CE-)L27/C03_FO_4 B B PP1(CE-)9_FO_1_2 PP1(CE-)9_FO_1_18 Ap Ap PPFO(CE-)X5_19 DAQ_2_6
2708 27 3 4 FI 167.440 580.030 1 6 167.400 483.400 251.200 531.700 251.200 628.400 167.400 676.700 83.700 628.400 83.700 531.700 167.400 483.400 3 1.000 5.000 1.082 2.000 1.077 2.000 5 0 False 6 7.200 0 73.898 1 2703040 2703041 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2709 27 3 5 FI 83.720 725.040 1 6 83.700 628.400 167.400 676.700 167.400 773.400 83.700 821.700 0.000 773.400 0.000 676.700 83.700 628.400 3 1.000 5.000 0.937 1.000 0.936 1.000 5 0 False 6 7.200 0 83.413 1 2703050 2703051 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2721 27 4 5 FI 251.160 725.040 1 6 251.200 628.400 334.900 676.700 334.900 773.400 251.200 821.700 167.400 773.400 167.400 676.700 251.200 628.400 3 1.000 4.000 0.887 1.000 0.889 1.000 5 0 True 6 7.200 0 70.893 1 2704050 2704051 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2697 27 2 4 FI 0.000 580.030 2 6 0.000 483.400 83.700 531.700 83.700 628.400 0.000 676.700 -83.700 628.400 -83.700 531.700 0.000 483.400 4 1.000 5.000 1.123 2.000 1.126 2.000 6 0 False 6 7.200 0 90.000 1 2702040 2702041 0 2 1 1 PP0(CE-)L27/C04_FO_1 PP0(CE-)L27/C04_FO_2 A A PP1(CE-)11_FO_2_1 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
2698 27 2 5 FI -83.720 725.040 2 6 -83.700 628.400 0.000 676.700 0.000 773.400 -83.700 821.700 -167.400 773.400 -167.400 676.700 -83.700 628.400 4 1.000 5.000 0.934 1.000 0.933 1.000 6 0 True 6 7.200 0 96.587 1 2702050 2702051 0 2 1 1 PP0(CE-)L27/C04_FO_1 PP0(CE-)L27/C04_FO_2 A A PP1(CE-)11_FO_2_1 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
2686 27 1 3 FIe -83.720 435.020 2 6 -83.700 338.400 0.000 386.700 0.000 483.400 -83.700 531.700 -167.400 483.400 -167.400 386.700 -83.700 338.400 4 1.000 5.000 1.584 2.000 1.631 2.000 7 0 False 6 7.200 0 100.893 1 2701030 2701031 0 2 1 1 PP0(CE-)L27/C04_FO_1 PP0(CE-)L27/C04_FO_2 A A PP1(CE-)11_FO_2_1 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
2687 27 1 4 FI -167.440 580.030 2 6 -167.400 483.400 -83.700 531.700 -83.700 628.400 -167.400 676.700 -251.200 628.400 -251.200 531.700 -167.400 483.400 4 1.000 5.000 1.082 2.000 1.077 2.000 7 0 False 6 7.200 0 106.102 1 2701040 2701041 0 2 1 1 PP0(CE-)L27/C04_FO_1 PP0(CE-)L27/C04_FO_2 A A PP1(CE-)11_FO_2_1 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
2688 27 1 5 FI -251.160 725.040 2 6 -251.200 628.400 -167.400 676.700 -167.400 773.400 -251.200 821.700 -334.900 773.400 -334.900 676.700 -251.200 628.400 4 1.000 4.000 0.887 1.000 0.889 1.000 7 0 True 6 7.200 0 109.107 1 2701050 2701051 0 2 1 1 PP0(CE-)L27/C04_FO_1 PP0(CE-)L27/C04_FO_2 A A PP1(CE-)11_FO_2_1 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
2728 27 5 0 FM 837.200 0.000 0 6 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 753.500 -48.300 837.200 -96.700 1 1.000 2.000 0.558 1.000 0.511 1.000 8 0 False 3 3.600 0 0.000 0 2705000 2705000 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2740 27 6 0 FO 1004.640 0.000 0 6 1004.600 -96.700 1088.400 -48.300 1088.400 48.300 1004.600 96.700 920.900 48.300 920.900 -48.300 1004.600 -96.700 1 1.000 2.000 0.387 1.000 0.346 1.000 8 0 True 3 3.600 0 0.000 0 2706000 2706000 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2752 27 7 0 FO 1172.090 0.000 0 6 1172.100 -96.700 1255.800 -48.300 1255.800 48.300 1172.100 96.700 1088.400 48.300 1088.400 -48.300 1172.100 -96.700 1 1.000 2.000 0.308 1.000 0.285 1.000 8 1 False 3 3.600 0 0.000 0 2707000 2707000 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2764 27 8 0 FO 1339.530 0.000 0 6 1339.500 -96.700 1423.200 -48.300 1423.200 48.300 1339.500 96.700 1255.800 48.300 1255.800 -48.300 1339.500 -96.700 1 1.000 2.000 0.264 1.000 0.253 1.000 8 1 False 3 3.600 0 0.000 0 2708000 2708000 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2776 27 9 0 aOeB 1506.970 0.000 5 4 1423.200 -48.300 1590.700 48.300 1507.000 96.700 1423.200 48.300 1423.200 -48.300 0.000 0.000 0.000 0.000 1 1.000 2.000 0.158 1.000 0.158 1.000 8 1 False 3 3.600 0 0.000 0 2709000 2709000 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2733 27 5 5 FM 418.600 725.040 1 6 418.600 628.400 502.300 676.700 502.300 773.400 418.600 821.700 334.900 773.400 334.900 676.700 418.600 628.400 3 1.000 2.000 0.555 1.000 0.507 1.000 9 0 False 3 3.600 0 60.000 0 2705050 2705050 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2746 27 6 6 FO 502.320 870.050 1 6 502.300 773.400 586.000 821.700 586.000 918.400 502.300 966.700 418.600 918.400 418.600 821.700 502.300 773.400 3 1.000 2.000 0.387 1.000 0.346 1.000 9 0 True 3 3.600 0 60.000 0 2706060 2706060 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2759 27 7 7 FO 586.040 1015.060 1 6 586.000 918.400 669.800 966.700 669.800 1063.400 586.000 1111.700 502.300 1063.400 502.300 966.700 586.000 918.400 3 1.000 2.000 0.308 1.000 0.285 1.000 9 1 False 3 3.600 0 60.000 0 2707070 2707070 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2772 27 8 8 FO 669.760 1160.060 1 6 669.800 1063.400 753.500 1111.700 753.500 1208.400 669.800 1256.700 586.000 1208.400 586.000 1111.700 669.800 1063.400 3 1.000 2.000 0.265 1.000 0.255 1.000 9 1 False 3 3.600 0 60.000 0 2708080 2708080 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2785 27 9 9 aOeB 753.480 1305.070 0 4 753.500 1208.400 753.500 1401.700 669.800 1353.400 669.800 1256.700 753.500 1208.400 0.000 0.000 0.000 0.000 3 1.000 2.000 0.158 1.000 0.158 1.000 9 1 False 3 3.600 0 60.000 0 2709090 2709090 0 2 1 1 PP0(CE-)L27/C03_FO_1 PP0(CE-)L27/C03_FO_3 A A PP1(CE-)9_FO_1_1 PP1(CE-)9_FO_1_17 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
2741 27 6 1 FM 920.920 145.010 0 6 920.900 48.300 1004.600 96.700 1004.600 193.300 920.900 241.700 837.200 193.300 837.200 96.700 920.900 48.300 1 1.000 2.000 0.491 1.000 0.438 1.000 10 0 False 3 3.600 0 8.948 0 2706010 2706010 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2753 27 7 1 FO 1088.370 145.010 0 6 1088.400 48.300 1172.100 96.700 1172.100 193.300 1088.400 241.700 1004.600 193.300 1004.600 96.700 1088.400 48.300 1 1.000 2.000 0.334 1.000 0.304 1.000 10 0 True 3 3.600 0 7.589 0 2707010 2707010 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2765 27 8 1 FO 1255.810 145.010 0 6 1255.800 48.300 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.300 1172.100 96.700 1255.800 48.300 1 1.000 2.000 0.279 1.000 0.265 1.000 10 1 False 3 3.600 0 6.587 0 2708010 2708010 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
2777 27 9 1 FO 1423.250 145.010 0 6 1423.200 48.300 1507.000 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 1339.500 96.700 1423.200 48.300 1 1.000 2.000 0.256 1.000 0.248 1.000 10 1 False 3 3.600 0 5.818 0 2709010 2709010 0 2 1 1 PP0(CE-)L27/C01_FO_1 PP0(CE-)L27/C01_FO_3 A A PP1(CE-)3_FO_1_1 PP1(CE-)3_FO_1_17 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
